ID,smiles
3307,CC(=C)CSC1=NC2=C(C3=C(S2)CN(CC3)C)C(=O)N1C4CCCCC4
3308,CCCCCCCCCCCCCCCCN1C=C[N+](=C1)C.[Br-]
3309,C1CCN(CC1)CCSC2=NC3=C(C4=CC=CC=C4N3CC5=CC=CC=C5)N=N2
3310,COC1=CC=CC(=C1)NC2=NC(=NC(=N2)N)CCl
3311,CCCCCC1=CC(=C(C=C1)OCCC[N+]2=CC=CC=C2)CCCCC.[Cl-]
3312,CCN(CC)CCSC1=NC2=C(C3=C(N2CC4=CC=CC=C4)C=CC(=C3)C)N=N1
3313,COC1=C(C=C(C=C1)C(=O)N/N=C/C2=C(C=CC(=C2)Br)O)OC
3314,CC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C(=O)N2CC3(C[C@@H]2C(=O)N)CC(=NO3)C4=CC(=CC=C4)NC(=O)CC(C5=CC=CC=C5)C6=CC=CC=C6
3315,C1[C@H](N(CC12CC(=NO2)C3=CC(=CC=C3)NC(=O)CC(C4=CC=CC=C4)C5=CC=CC=C5)C(=O)C6=CC=C(C=C6)Cl)C(=O)N
3316,CCCCCC(=O)NC1=CC=CC(=C1)C2=NOC3(C2)C[C@H](N(C3)C(=O)C4=CC=C(C=C4)Cl)C(=O)N
3317,CCCCCC(=O)NC1=CC=CC(=C1)C2=NOC3(C2)C[C@H](N(C3)C(=O)CC(C4=CC=CC=C4)C5=CC=CC=C5)C(=O)N
3318,CCN(CC)C1=CC=C(O1)/C=C\2/C(=O)N(C(=O)S2)C(C)C
3319,CN1C2=CC=CC=C2[N+](=C1N=NC3=CC=C(C=C3)OC)C.C1=CC=C(C=C1)S(=O)(=O)[O-]
3320,COC1=CC=C(C=C1)C2=CN(C3=[N+]2CCCCC3)C4=CC=C(C=C4)Cl.[Br-]
3321,CC1=[N+](C2=CC=CC=C2C(=C1)[N+](=O)[O-])[O-]
3322,CCN(CC)CC1=C(C=CC2=C1O/C(=C\C=C\C3=CC=CC=C3)/C2=O)O
3323,CCN1C(=O)C2=C(N=C1SCC(=O)C3=CC=CC=C3)SC4=C2CCN(C4)C
3324,C1CCN(CC1)C(=C(/C=C(\[N+](=O)[O-])/Cl)[N+](=O)[O-])N2CCCCC2
3325,C1=CC=C(C=C1)COC2=CC=CC3=C2N=C(C=C3)/C=N/N=C(N)N
3326,CC1=C(SC2=C1C(=O)N(C(=N2)SCC3=CC=C(C=C3)C(=O)O)CC4=CC=CO4)C
3327,CCCCCCCCCCCCN1C=CC(=N)C=C1.Br
3328,CCCCCN1C2=C(CCC2)C(=N)C3=CC=CC=C31.I
3329,C1=CC(=C(C=C1Cl)Cl)/C=N/N=C(N)N
3330,COC1=CC=CC(=C1)N/N=C/C2=C(C(=CC=C2)Br)O
3331,C1CC(OC1)CNC(=S)N=NC2=C(NC3=C2C=C(C=C3)Br)O
3332,CN1CCN(CC1)C2=NC(=NC3=CC=CC=C32)C4=C(C(=CC=C4)OC)O
3333,C1=CC=C(C=C1)NC(=O)C2=C(N(C3=NC4=CC=CC=C4N=C23)C5=CC=C(C=C5)O)N
3334,C1=CC=C(C(=C1)/C=N/NC2=NC3=CC=CC=C3O2)O
3335,CC(=NC1=CC=C(C=C1)Br)C2=C(C3=CC=CC=C3S2)O
3336,CCCCCCCCCCN1C=CC(=N)C=C1.Br
3337,CC1=CC(=NO1)NC(=O)C2=CC(=CC(=C2)[N+](=O)[O-])[N+](=O)[O-]
3338,CCC1=C(C2=C(N=C1C3=CC=CC=C3)SC4=C2CCCC4)N
3339,C/C(=N\NC(=O)COC1=CC=CC=C1C2=CC=CC=C2)/C3=C(C=C(C=C3)O)O
3340,CN(C)CC(CCC(CN(C)C)C(=O)C1=CC=CC=C1)C(=O)C2=CC=CC=C2.Cl
3341,CC1=CC=C(C=C1)C2=C[N+]3=C(N2C4=CC=CC=C4)SCC3.[Br-]
3342,CC(=O)N1C=C(C2=CC=CC=C21)N(C3=CC=C(C=C3)Cl)C(=O)CCl
3343,C1=CC(=CC=C1C2=CC=C(O2)/C=N/NC(=S)N)SC(F)F
3344,CC1=NC2=CC=CC=C2N=C1N/N=C/C3=C(C=C(C=C3)O)O
3345,C1CSC2=[N+]1C=C(N2C3=CC=CC=C3)C4=CC=CC=C4.[Br-]
3346,COC1=CC=C(C=C1)C2=C[N+]3=C(N2C4=CC=CC=C4)SCC3.[Br-]
3347,CC1=NC=C(C=C1)C(=O)N/N=C\C2=CC=C(O2)[N+](=O)[O-]
3348,COC1=CC=C(C=C1)C2=CN=C(N=C2C3=C(C=C(C=C3)OCC4=CC=CC=C4)O)N
3349,C[N+]1=C(SC2=CC=CC=C21)/C=C/C=C/C3=CC=C(C=C3)N(C)C.[O-]Cl(=O)(=O)=O
3350,CC1=CC=C(C=C1)C2=C[N+]3=C(N2C4=CC=CC=C4)CCC3.[Br-]
3351,CC1=NN2C(=CC(=NC2=C1C3=CC=CC=C3)C(C)(C)C)NCC4=CC=CC=N4
3352,CC1=C(C2=NC3=CC=CC=C3N2C(=C1CC4=CC=CC=C4)NCCN(C)C)C#N
3353,CCN(CC)CCC(=O)NC1=CC=CC2=C1C(=O)C3=CC=CC=C3C2=O.Cl
3354,CC1=C(C2=C(N1C)C=CC(=C2)OC)C(=O)N/N=C/C3=CC(=CC=C3)Br
3355,C1=CC=C2C(=C1)C(=NC(=N2)NC3=CC=C(C=C3)F)NCC4=CC=CO4.Cl
3356,CC1=CC(=NC(=N1)NC(=NCCC2=CNC3=CC=CC=C32)NC(=O)C(C)(C)C)C
3357,CC1=CC(=C(C=C1)NC2=NC(=NC(=N2)N)CCl)C
3358,CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5COC(O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl
3359,CC1=CC=C(C=C1)C2=C[N+](=C3N2CCC3)CC4=CC=C(C=C4)Cl.[Cl-]
3360,CN1C=CC=C1/C=C\2/C(=O)N(C(=S)S2)NC3=CC=CC=C3
3361,CC(C)(C)C1=NC2=C(C=NN2C(=C1)NCCCN(C)C)C3=CC=CC=C3
3362,CCC1=C(N2C(=C(C(=N2)C)C3=CC=CC=C3)N=C1C)NC4=CC=C(C=C4)NC(=O)C
3363,CCCC1=NC2=C(C(=NN2C(=C1)NCC3=CC=CC=N3)C)C4=CC=CC=C4
3364,CC1=NN2C(=CC(=NC2=C1C3=CC=CC=C3)C(C)C)NC4=CC=C(C=C4)NC(=O)C
3365,CC1=CC2=C(C=C1)OC(=O)C=C2CN3CCN(CC3)C/C=C/C4=CC=CC=C4
3366,C1=CC=C(C=C1)OC2=NC(=NC3=CC=CC=C32)C4=CC=CC=N4
3367,COC1=CC(=CC=C1)OC2=NC(=NC3=CC=CC=C32)C4=CC=NC=C4
3368,CC1=CC=CC=C1N2C=NC3=C(C2=O)SC4=C3C5=C(CCCC5)C(=N4)N6CCOCC6
3369,COC1=CC=C(C=C1)C2=C[N+](=C3N2CCC3)CC(=O)N4C5=CC=CC=C5SC6=CC=CC=C64.[Cl-]
3370,C/C(=N\NC1=NN2C=NN=C2C=C1)/C3=CC=CC=N3
3371,CN(C)CCCN1C2=C(C3=C(S2)CCCCC3)C(=O)N(C1=O)CCC4=CC=CC=C4
3372,CN(C)CCNC1=NC2=C(C3=C(S2)CCCCC3)C(=O)N1CCC4=CC=CC=C4
3373,CC1=C(N=C(N1)N=NC2=CC=CC=C2)N=NC3=CC=CC=C3
3374,CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC=C(C=C6)N
3375,CC1=CC(=C(C=C1C2(C3=CC=CC=C3C(=O)O2)C4=CC(=C(C=C4C)O)C(C)C)C(C)C)O
3376,CN(C)C1=CC2=C(C=C1)N(C3=C(S2)C=C(C=C3)N(C)C)C(=O)C4=CC=CC=C4
3377,CC1=CC2=C(C=C1N)SC3=CC(=[N+](C)C)C=CC3=N2.Cl
3378,C1=CC=C(C=C1)/C=C/C=C2C(=C(C(=C2Cl)Cl)Cl)Cl
3379,CC1=CC(=C(C=C1O)C2=C(C=C(C(=C2)O)C)O)O
3380,C1=CC2=C(C=CC(=C2N=C1)O)C=O
3381,C1=CC=C2C(=C1)C(=O)C(=C(C2=O)Cl)NC3=CC4=C(C=C3)C=NN4
3382,CC1CC2C3C=C(C4=CC5=C(C[C@@]4(C3C(C[C@@]2([C@]1(C(=O)C)O)C)O)C)C=NN5C6=CC=CC=C6)C
3383,C1=CC(=CC=C1/C=C/C2=CC=NC=C2)[N+](=O)[O-]
3384,C1=CC=C2C(=C1)C=CC(=C2N=NC3=NC=CS3)O
3385,CC1=CC(=C(C=C1)C)N2C(=CSC2=NC(=O)C3=CC=CC=C3F)C4=CC=C(C=C4)Br
3386,C1=CC(=CC=C1SC(=S)SC2=CC=C(C=C2)Cl)Cl
3387,CN1CCC2=CC(=C3C4=C2C1CC5=CC=C(C=C5)OC6=C(C=CC(=C6)CC7C8=CC(=C(O3)C=C8CCN7)O4)OC)OC
3388,CCCC1=CC(=O)OC2=C1C3=C(C=CC(O3)(C)C)C4=C2C(C(C(O4)C)C)O
3389,CC1(CC(CC(N1)(C)C)NC2=CC=C(C=C2)NC3=CC=CC=C3)C
3390,C1=CC(=CC=C1N=NC2=C(C=C(C=C2)O)O)Br
3391,C1=CC(=CC(=C1)NC(=O)OC2=C3C(=C(C=C2)Cl)C=CC=N3)C(F)(F)F
3392,CC(C)(C)C1=CC(=C(C=C1)OCCOC2=C(C=C(C=C2)C(C)(C)C)NC=O)NC=O
3393,CN1CCC(=C(C2=CC=C(C=C2)Cl)C3=CC=CC=N3)CC1.C(=C\C(=O)[O-])\C(=O)[O-]
3394,C1=C(OC(=C1)[N+](=O)[O-])/C=[N+](/CCO)\[O-]
3395,CCN(CC)CC1=CC2=C(C=C1OC)C3=CN=C4C=C(C=CC4=C3N2)Cl
3396,C1CCN(C1)CCN2C(=O)C3=CC=CC4=CC(=CC(=C43)C2=O)N
3397,C1CCNC(C1)C(C2=CC(=NC(=C2)C(F)(F)F)C3=CC=C(C=C3)C(F)(F)F)O
3398,CN1CCC2=CC=CC=C2C1CC3=CC=CC=C3NC(=O)C4=C(C5=CC=CC=C5S4)Cl
3399,C1=CC=C(C=C1)CCNC2=NC(=NC3=CC=CC=C32)C4=CC=CC=N4
3400,C1=CC=C(C(=C1)/C=N/NC2=NC(=NC3=CC=CC=C32)C4=CC=CC=N4)F
3401,C1[C@@H]([C@H]1C(=O)NNC(=S)NC(=O)C2=CC(=CC=C2)F)C3=CC=CC=C3
3402,C1=CC=C(C=C1)C2=C(N(C3=C2C(=N)N(C=N3)CCCO)CC4=CC=CO4)C5=CC=CC=C5
3403,C1=CC=C(C=C1)NC2=CC=CC3=C2C=CC=C3NC4=CC=CC=C4
3404,CC1=CC=C(C=C1)C2=C[N+](=C3N2CCC3)CC4=CC(=CC=C4)Cl.[Br-]
3405,CCCCC1=CC=C(C=C1)N/C(=N/C2=NC(=CC(=N2)C)C)/N
3406,CC1=NN2C(=CC(=NC2=C1C3=CC=CC=C3)C(C)(C)C)N4CCN(CC4)C
3407,C1=CC(=CC=C1C#N)NC(=O)NC2=CC=C(C=C2)OC3=CC=C(C=C3)NC(=O)NC4=CC=C(C=C4)C#N
3408,CC1=C2C=CN=CC2=C(C3=C1NC4=C3C=C(C=C4)OC)C
3409,C1=C(OC(=C1)[N+](=O)[O-])/C=N\NC(=O)C2=CC(=CN=C2)Br
3410,C1=CC=C2C(=C1)C=CC=C2NC3=NC(=NC(=N3)N)CCl
3411,C1=CC=C(C=C1)C(C(=O)N/N=C/C2=CC=C(O2)[N+](=O)[O-])O
3412,CC1=CC(=NC(=N1)NCC2=CC=CC=C2)NC3=CC=C(C=C3)OC
3413,C1=CC(=CC=C1NC(=O)NC2=CC=C(C=C2)OC3=CC=C(C=C3)NC(=O)NC4=CC=C(C=C4)[N+](=O)[O-])[N+](=O)[O-]
3414,C1CC2(CCC13NC4=CC=CC5=C4C(=CC=C5)N3)NC6=CC=CC7=C6C(=CC=C7)N2
3415,CC1=CC(=CC=C1)NC2=NC(=NC(=N2)N)CCl
3416,C1=CC(=C(C=C1Cl)C(=O)/C=C/C2=CC=NC=C2)O
3417,CC(C)(CN=CC1=C(NC2=CC=CC=C21)O)CN(C)C
3418,CC1=CC(=O)N2C(=N1)C=C(N2)C3=CC=C(C=C3)C(C)(C)C
3419,CCN(CC)C1=CC(=C(C=C1)/C=N/NC(=O)C2=CC=CO2)O
3420,CCO.C1=CC=C2C=C(C=CC2=C1)SC3=CC4=C(C=C3)N=C(N=C4N)N
3421,CC1=CC=C(C=C1)N2C3=[N+](CCCCC3)C=C2C4=CC=C(C=C4)OC.[Br-]
3422,C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)N.O.Cl
3423,CCC1C(=O)N(C2=C(O1)C=CC(=C2)C)CC(=O)N(CC3=CN=CC=C3)CC4=CC=C(O4)C
3424,C1CCN(CC1)S(=O)(=O)C2=CC3=C(C=C2)C4=C(C3=NO)C=C(C=C4)S(=O)(=O)N5CCCCC5
3425,C1COCCN1CCCN(C2=NC(=CS2)C3=CC=C(C=C3)Cl)C(=O)C4=CC=CO4.Cl
3426,CCC(C)(C)N1C(=NN=N1)C(C2=CC3=C(C=C(C=C3)OC)NC2=O)N4CCC5=CC=CC=C5C4
3427,CC1=C(C=C(C=C1)Cl)N2CCN(CC2)C(C3=CC=CC=N3)C4=NN=NN4CC5=CC=C(C=C5)OC
3428,C1=CC=C(C(=C1)C(C(=O)NCC2=CC=CO2)N(CC3=CN=CC=C3)C(=O)CN4C5=CC=CC=C5N=N4)F
3429,CN1C(=O)C2=CC=CC=C2C(=N1)C3=CC(=C(C=C3)N4CCCCC4)NC(=O)C5=CC=CO5
3430,COC1=CC2=C(C=C1)C=C(C(=O)N2)CN(CC3=CN=CC=C3)CC4=NN=NN4CC5=CC=CC=C5
3431,C1CN(CCN1C(=O)C2=CC=CO2)C(=O)C3=CC(=NC4=C3C=C(C=C4)Br)C5=CC=NC=C5
3432,CCN(CC)CC[N+]1=C(C=C(C=C1C)C2=CC=C(C=C2)OCC)C3=CC=C(C=C3)OCC.[O-]Cl(=O)(=O)=O
3433,CC1=CC=CC=C1NC2=NC(=NC(=N2)N)C3=C(C4=CC=CC=C4O3)C
3434,CC(=O)NC1=CC2=C(C=C1)N=C(S2)NC(=O)C3=CC=C(S3)[N+](=O)[O-]
3435,CC(C(=O)N(C)CC1=CC=CC=C1)N2CCN(CC2)C/C=C/C3=CC=CC=C3
3436,CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC(=C(C=C2)OC)S(=O)(=O)NC3=CC=C(C=C3)Br
3437,C1CCC(CC1)CCCCN2[C@H](CN=C2N)CC3=CC=C(C=C3)O
3438,CN(C)C=O.C1=CC(=CC(=C1)[N+](=O)[O-])COC2=NC=NC3=C2C=CC(=C3)[N+](=O)[O-]
3439,CCN(CC)S(=O)(=O)C1=CC=CC(=C1)N2C(=C(C3=CC=CC=C3C2=O)C=NC4=CC=CC=C4C(=O)O)O
3440,C1=CC(=CC=C1/C=C/C2=NC3=C(S2)C=C(C=C3)[N+](=O)[O-])OCC(=O)O
3441,C1=CC=NC(=C1)C2=CSC(=N2)NC(=O)C3=CC(=CC=C3)N4C=NN=N4
3442,C1=CC=C(C(=C1)C(C2=C(C3=C(C=CC=N3)C=C2)O)NC4=NC=CS4)O
3443,C1=CC=C2C(=C1)C(=O)C(=C(C2=O)Cl)NC3=CC=C(C=C3)C(=O)O
3444,COC(=O)C1=CC=C(O1)COC2=CC=C(C=C2)/C=N/NC(=S)N
3445,CC(C)(C)C1=CC(=NN1)C(=O)N/N=C/C2=CC=C(S2)[N+](=O)[O-]
3446,C1=CC=C(C=C1)NNC(=O)C(=O)NNS(=O)(=O)C2=CC=C(C=C2)CCCl
3447,CCOC(=O)C1=C(NC2=C(C1C3=CC=C(O3)[N+](=O)[O-])C(=O)C4=CC=CC=C42)C
3448,CC1=NN=C(NC1=O)N/N=C/C2=CC=CC=N2
3449,CN1CCC2=C(C1)C(=C(C(=N2)SC(C3=CC=CC=C3)C(=O)O)C#N)C4=CC=CS4
3450,C1=CC2=C(C(=C1)C(=O)N/N=C/C3=C(C=CC(=C3)[N+](=O)[O-])O)NC=C2
3451,CC1=CC(=NC2=C1C(=C(S2)C(=O)C3=CC=CC=C3)N)C
3452,CC1=C(C=CC(=C1O)/C=N/NC2=NC(=NC3=CC=CC=C32)C4=CN=CC=C4)O
3453,CN1C2=CC=CC=C2C(=O)C3=C1N=C(N(C3=O)CC4=CC=CO4)C5=C(C=C(C=C5)Cl)Cl
3454,C1=CC(=CC(=C1)NC(=S)NNC(=S)NC2=CC=CC(=C2)C(F)(F)F)C(F)(F)F
3455,C1COCCN1C(=S)N=NC2=C(NC3=CC=CC=C32)O
3456,CC(C)(C)C1=CC2=C(C=C1)OCC(O2)C(=O)N/N=C/C3=CC=C(O3)[N+](=O)[O-]
3457,CC1=CC(=NN1)C(=O)N/N=C/C2=CC=C(S2)[N+](=O)[O-]
3458,C1COCCN1C(=S)N=NC2=C(NC3=C2C=C(C=C3)Br)O
3459,C1=CC(=CC=C1CC(=O)NC2=NC=C(S2)[N+](=O)[O-])Br
3460,C1OC2=C(O1)C=C(C=C2)C3=NNC(=C3)C(=O)N/N=C/C4=CC=CC=C4O
3461,C1COCCN1S(=O)(=O)C2=CC=C(C=C2)NC(=O)CSC3=CC=CC4=C3N=CC=C4
3462,CN(C)S(=O)(=O)C1=CC=CC(=C1)NC(=S)N/N=C/C2=C(C=CC(=C2)Br)O
3463,C1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)NC(=O)CNC3CCN(CC3)CC4=CC=CC=C4.Cl
3464,C1COCCN1S(=O)(=O)C2=CC(=C(C=C2)N3C=NC=N3)NC(=O)C4=CC=C(C=C4)Cl
3465,CCN\1C(=C(S/C1=N\S(=O)(=O)C2=CC=CC=C2)C=O)Cl
3466,C1CN(CCN1C2=CC=C(C=C2)O)C(=O)CCSC3=CC=C(C=C3)Cl
3467,COC1=CC=CC=C1NS(=O)(=O)C2=C(C=CC(=C2)NC(=O)C3CCC3)N4CCCCC4
3468,CC1=CC=CC=C1S(=O)(=O)CC2=CC=C(O2)C(=O)NCCN3CCN(CC3)CC4=CC=CC=C4
3469,CCN(CC)S(=O)(=O)C1=CC2=C(C=C1)N(C=C(C2=O)C(=O)NCCN(C)CCC3=CC=CC=C3)C
3470,C1[C@@H]2C(C3(CC2(C3)[C@H](N1CC4=CN=CC=C4)C5=CC=CC=C5)C6=CC=CC=C6)C7=CN=C(C=C7)Cl
3471,C1CC1CNC(=O)C2=C(ON=C2CSC3=CC=CC=C3)C(=O)NCC4=CC=CC=C4
3472,C1=CC(=CC(=C1)C(F)(F)F)C(=O)NC2=CC=C(C=C2)C3=CSC(=N3)NC4=CC=CC(=C4)C(F)(F)F
3473,C1=CC(=CC(=C1)C(F)(F)F)C(=O)NC2=CC=C(C=C2)C3=CSC(=N3)NC4=CC=C(C=C4)Cl
3474,C1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)C3=CSC(=N3)NC4=CC=CC(=C4)C(F)(F)F
3475,C1=CC=NC(=C1)NC2=C(C3=NON=C3C(=C2)Cl)[N+](=O)[O-]
3476,COC1=CC(=CC(=C1OC)OC)C(=O)NNC(=S)NC(=O)C2=CC=C(C=C2)F
3477,C1=CC(=CC=C1NC(=S)N=NC2=C(NC3=C2C=C(C=C3)Br)O)F
3478,COC1=CC=C(C=C1)/C=C/C(=O)NC(=S)NNC(=O)C2=NC=CN=C2
3479,CC1=CC=C(C=C1)CNC(=O)C2=CC3=C(C=C2)C(=O)C(=C(N3)C4=CC=C(C=C4)C)O
3480,C1=CC(=CC(=C1)NC(=S)NNC(=S)NC2=CC=C(C=C2)Cl)C(F)(F)F
3481,CC1=C(C2=CC=CC=C2N1C)/C=N/NC3=NC4=CC=CC=C4N3
3482,C1=CC=C2C(=C1)C=C(O2)C(=O)N/N=C/C3=CC=C(O3)[N+](=O)[O-]
3483,CC1=CC2=C(C=C1N)N=C3C(=N2)C(=O)N(C(=O)N3)CCC4=CC=CC=C4
3484,COC1=CC=CC=C1N2CCN(CC2)CC3=CNC4=CC=CC=C43
3485,CCN(CC)C(=O)CSC1=NN=C2N1C3=C(C=C(C=C3)Cl)N=N2
3486,CC1=CC(=NO1)C(=O)NNC2=CC=CC=C2F
3487,C1=CC(=CC=C1CC(=O)NC2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)[N+](=O)[O-]
3488,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)F)C(=O)O/N=C(/C3=CC=C(O3)[N+](=O)[O-])\N
3489,CC1=C(C=C(C=C1)Cl)NC(=S)N/N=C/C2=CC=CC3=CC=CC=C32
3490,CC1=CC(=NC2=C1C(=C(S2)C(=O)C3=CC=CC=C3Cl)N)C
3491,CNC1=C(C(=NC=N1)SC2=CC=C(C=C2)Cl)[N+](=O)[O-]
3492,C1=CC(=CC(=C1)Cl)NC(=O)NC2=CSC(=C2)[N+](=O)[O-]
3493,CC1=CC2=C(C=CC=C2NC(=O)NC3=CC=C(C=C3)C(F)(F)F)N=N1
3494,C1CCN(C1)CCSC2=C3C(=C(SC3=NS2)C(=O)C4=CC=CC=C4)N
3495,CC1=C(C2=CC=CC=C2N1)SCC3=NN=C(N3C)SCC4=CC=C(C=C4)Cl
3496,CC1=C(C(=CC=C1)C)NC2=NC3(CCCCC3)C(=C)S2
3497,C1=CC=C(C=C1)N2C(=C(C(=N2)/C(=C/C3=C(C=CC=C3Cl)Cl)/C#N)C#N)N4C=CC=C4
3498,CCNC(=O)NC(=O)C1=CSC(=C1)[N+](=O)[O-]
3499,C=CCNC(=O)O/N=C/C1=CSC(=C1)[N+](=O)[O-]
3500,CC1=C(C(=NC(=N1)C2=CC=NC=C2)NCCNC3=C(C=CC=N3)C(F)(F)F)Cl
3501,CC(C)(C)C1=CC=C(C=C1)/C(=N/OC2=NC=NC3=C2C=NN3C)/N
3502,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3CCCN(CC3)CC4=CC=C(C=C4)F
3503,C1=CC(=CC=C1C2=NOC(=N2)CNC(=O)NC3=CC(=CC(=C3)Cl)Cl)C(F)(F)F
3504,CCC(C)C1=CC=CC=C1NC(=O)C2=CC3=C(N2)C(=CC=C3)[N+](=O)[O-]
3505,CC1=CC(=NC2=C1C(=C(S2)C3=NN=C(N3CC=C)SCC4=CC=C(C=C4)F)N)C
3506,C1=CC(=CC(=C1)Cl)NC(=O)NC2=CC=C(C=C2)N3C=CC(=N3)C(F)(F)F
3507,C1CN(CCN1C2=C3C=CC(=CC3=NC=C2)Cl)C(=O)NC4=CC=C(C=C4)OC(F)(F)F
3508,CC1=CC(=NC2=C1C(=C(S2)C3=NN=C(N3CC=C)SCC4=CC=CC=C4Cl)N)C
3509,COC(=O)C1=C(C=CC(=C1)NC(=O)C2=C(OC(=C2)C3=CC=C(C=C3)Cl)C(F)(F)F)N4CCOCC4
3510,C1CN(CCN1C2=C3C=CC(=CC3=NC=C2)Cl)C(=O)NC4=CC=C(C=C4)C(F)(F)F
3511,CC1=CC(=C(C=C1)C2=CSC(=N2)N=C(N)N)C
3512,CC1=C(C2=CC=CC=C2N1)CN3CCN(CC3)C4=CC=CC=N4
3513,C1CN(CCN1CC2=CNC3=CC=CC=C32)C4=CC=C(C=C4)F
3514,C1=CC(=CN=C1)NC2=NC(=CS2)C3=CC=C(C=C3)Cl
3515,C1=CC=C(C=C1)C(=O)NC2=CC=CC=C2C(=O)NC3=NN=C(S3)C(F)(F)F
3516,C1=CC(=CC=C1CSC2=NN=C(S2)C3=CC=NC=C3)Cl
3517,CC1=CC(=C(C(=C1)C)NC2=NC3(CCCCC3)C(=C)S2)C
3518,CC1=C(C(=NO1)C2=CC=C(C=C2)Cl)C3=NC(=NC=C3)SCC(=O)NC4=CC(=CC(=C4)Cl)Cl
3519,CC1=C(C(=NO1)C2=C(C=C(C=C2)Cl)Cl)C3=CSC(=N3)N/N=C/C4=CC=CC=C4Cl
3520,CC1=C(C(=NO1)C2=C(C(=CC=C2)Cl)Cl)C(=O)O/N=C(/C3=CC=C(O3)[N+](=O)[O-])\N
3521,CCCN(CCC)C(=O)C1=CC(=CC2=C1C3=C(C2=C(C#N)C#N)C=C(C=C3)[N+](=O)[O-])[N+](=O)[O-]
3522,CC1=C(C(=NO1)C2=CC=CC=C2)CNC(=O)NC3=CC=C(C=C3)C(F)(F)F
3523,COC(=O)C1=CN=C(N=C1C(F)(F)F)N2CCCN(CC2)S(=O)(=O)C3=CC=C(C=C3)C(F)(F)F
3524,C1=CC=C(C=C1)CSC2=NNC(S2)C3=CC=CC=N3
3525,CCC(C)OC1=NC=CC(=C1)C2=NC(=NC=C2)NC3=CC(=CC=C3)Cl
3526,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)C3=CC(=C(C=C3)C)NC(=O)C4=CC(=NN4)C5=CC=C(C=C5)Br)C(F)(F)F
3527,C[C@@]12CCC=C[C@H]1[C@@H](N(C2=O)CC3=CC=CC=C3)C4=C(C=C(C=C4)C5=CC(=C(C=C5)OC)OC)F
3528,CCCCCC1=CC(=O)OC2=C1C(=CC(=C2C(CCN3CCCC(C3)C)C4=CC=C(C=C4)OC)OC)OC
3529,COC1=CC(=CC(=C1OC)OC)C(CCN2CCCC2)C3=C(C=C(C4=C3OC(=O)C=C4C5=CC=CC=C5)OC)OC
3530,C1C=CC2[C@@H](N(C(=O)C2C1C3=CC=CC=C3)CC4=CC=CC=C4)C5=CC(=CC=C5)[N+](=O)[O-]
3531,C[C@@H]1CC=C[C@H]2[C@H]1C(=O)N([C@H]2C3=C(C=CC(=C3)C4=CC=C(C=C4)C(=O)C)OC)CC5=CC=CC=C5
3532,CCCCC(=O)N1C/C=C\C(N(C(=O)[C@H]1CC2=CC=CC=C2)CC3=CC=C(C=C3)F)C4=CC=C(C=C4)OC
3533,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O
3534,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)OC(=O)CN.Cl
3535,CC1=C(C(=O)C2=C(C1=O)N3CC4C(C3(C2COC(=O)N)OC)N4C)N
3536,C1CCN(C1)CCN2C(=O)C3=CC=CC4=CC(=CC(=C43)C2=O)[N+](=O)[O-]
3537,CC1=CC(=CC=C1)NC(=O)C2=C(NC=N2)C(=O)N[C@@H](CCCCNC(=O)OC(C)(C)C)C(=O)OC(C)(C)C
3538,CC1=C(SC(=N1)C(=O)NC2CCCCC2)C3(CC(=NO3)C4=CN=CC=C4)C
3539,CC1=C(SC(=N1)C(=O)NC2=CC=C(C=C2)Cl)C3(CC(=NO3)C4=CC(=CC=C4)[N+](=O)[O-])C
3540,CC1=C(C2=C3N1[C@@H](COC3=CC=C2)CN4CCOCC4)C(=O)C5=CC=CC6=CC=CC=C65.CS(=O)(=O)O
3541,CC1C(C2=C(O1)C=C3C(=C2O)C(=O)C4=C(O3)C(=C(C(=C4)CC=C(C)C)O)O)(C)C
3542,CC(=CCC1=C(OC2=C3C=CC(OC3=CC(=C2C1=O)OC)(C)C)C4=C(C=C(C=C4)OC)OC)C
3543,C12=NNN=C1N=C(NC2=O)N
3544,CC1=C2COC(=O)C2=C(C(=C1OC)C/C=C(\C)/CCC(=O)O)O
3545,C1=CN(C2=NC=NC(=C21)N)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O
