,ID,smiles,moleculas
3316,3316,CCCCCC(=O)NC1=CC=CC(=C1)C2=NOC3(C2)C[C@H](N(C3)C(=O)C4=CC=C(C=C4)Cl)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EA160>
3317,3317,CCCCCC(=O)NC1=CC=CC(=C1)C2=NOC3(C2)C[C@H](N(C3)C(=O)CC(C4=CC=CC=C4)C5=CC=CC=C5)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EA1C0>
3318,3318,CCN(CC)C1=CC=C(O1)/C=C\2/C(=O)N(C(=O)S2)C(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EA220>
3319,3319,CN1C2=CC=CC=C2[N+](=C1N=NC3=CC=C(C=C3)OC)C.C1=CC=C(C=C1)S(=O)(=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EA280>
3320,3320,COC1=CC=C(C=C1)C2=CN(C3=[N+]2CCCCC3)C4=CC=C(C=C4)Cl.[Br-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EA2E0>
3321,3321,CC1=[N+](C2=CC=CC=C2C(=C1)[N+](=O)[O-])[O-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EA340>
3322,3322,CCN(CC)CC1=C(C=CC2=C1O/C(=C\C=C\C3=CC=CC=C3)/C2=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EA3A0>
3323,3323,CCN1C(=O)C2=C(N=C1SCC(=O)C3=CC=CC=C3)SC4=C2CCN(C4)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EA400>
3324,3324,C1CCN(CC1)C(=C(/C=C(\[N+](=O)[O-])/Cl)[N+](=O)[O-])N2CCCCC2,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EA460>
3325,3325,C1=CC=C(C=C1)COC2=CC=CC3=C2N=C(C=C3)/C=N/N=C(N)N,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EA4C0>
3326,3326,CC1=C(SC2=C1C(=O)N(C(=N2)SCC3=CC=C(C=C3)C(=O)O)CC4=CC=CO4)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EA520>
3327,3327,CCCCCCCCCCCCN1C=CC(=N)C=C1.Br,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EA580>
3328,3328,CCCCCN1C2=C(CCC2)C(=N)C3=CC=CC=C31.I,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EA5E0>
3329,3329,C1=CC(=C(C=C1Cl)Cl)/C=N/N=C(N)N,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EA640>
3330,3330,COC1=CC=CC(=C1)N/N=C/C2=C(C(=CC=C2)Br)O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EA6A0>
3331,3331,C1CC(OC1)CNC(=S)N=NC2=C(NC3=C2C=C(C=C3)Br)O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EA700>
3332,3332,CN1CCN(CC1)C2=NC(=NC3=CC=CC=C32)C4=C(C(=CC=C4)OC)O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EA760>
3333,3333,C1=CC=C(C=C1)NC(=O)C2=C(N(C3=NC4=CC=CC=C4N=C23)C5=CC=C(C=C5)O)N,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EA7C0>
3334,3334,C1=CC=C(C(=C1)/C=N/NC2=NC3=CC=CC=C3O2)O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EA820>
3335,3335,CC(=NC1=CC=C(C=C1)Br)C2=C(C3=CC=CC=C3S2)O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EA880>
3336,3336,CCCCCCCCCCN1C=CC(=N)C=C1.Br,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EA8E0>
3337,3337,CC1=CC(=NO1)NC(=O)C2=CC(=CC(=C2)[N+](=O)[O-])[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EA940>
3338,3338,CCC1=C(C2=C(N=C1C3=CC=CC=C3)SC4=C2CCCC4)N,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EA9A0>
3339,3339,C/C(=N\NC(=O)COC1=CC=CC=C1C2=CC=CC=C2)/C3=C(C=C(C=C3)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EAA00>
3340,3340,CN(C)CC(CCC(CN(C)C)C(=O)C1=CC=CC=C1)C(=O)C2=CC=CC=C2.Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EAA60>
3341,3341,CC1=CC=C(C=C1)C2=C[N+]3=C(N2C4=CC=CC=C4)SCC3.[Br-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EAAC0>
3342,3342,CC(=O)N1C=C(C2=CC=CC=C21)N(C3=CC=C(C=C3)Cl)C(=O)CCl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EAB20>
3343,3343,C1=CC(=CC=C1C2=CC=C(O2)/C=N/NC(=S)N)SC(F)F,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EAB80>
3344,3344,CC1=NC2=CC=CC=C2N=C1N/N=C/C3=C(C=C(C=C3)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EABE0>
3345,3345,C1CSC2=[N+]1C=C(N2C3=CC=CC=C3)C4=CC=CC=C4.[Br-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EAC40>
3346,3346,COC1=CC=C(C=C1)C2=C[N+]3=C(N2C4=CC=CC=C4)SCC3.[Br-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EACA0>
3347,3347,CC1=NC=C(C=C1)C(=O)N/N=C\C2=CC=C(O2)[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EAD00>
3348,3348,COC1=CC=C(C=C1)C2=CN=C(N=C2C3=C(C=C(C=C3)OCC4=CC=CC=C4)O)N,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EAD60>
3349,3349,C[N+]1=C(SC2=CC=CC=C21)/C=C/C=C/C3=CC=C(C=C3)N(C)C.[O-]Cl(=O)(=O)=O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EADC0>
3350,3350,CC1=CC=C(C=C1)C2=C[N+]3=C(N2C4=CC=CC=C4)CCC3.[Br-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EAE20>
3351,3351,CC1=NN2C(=CC(=NC2=C1C3=CC=CC=C3)C(C)(C)C)NCC4=CC=CC=N4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EAE80>
3352,3352,CC1=C(C2=NC3=CC=CC=C3N2C(=C1CC4=CC=CC=C4)NCCN(C)C)C#N,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EAEE0>
3353,3353,CCN(CC)CCC(=O)NC1=CC=CC2=C1C(=O)C3=CC=CC=C3C2=O.Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EAF40>
3354,3354,CC1=C(C2=C(N1C)C=CC(=C2)OC)C(=O)N/N=C/C3=CC(=CC=C3)Br,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EAFA0>
3355,3355,C1=CC=C2C(=C1)C(=NC(=N2)NC3=CC=C(C=C3)F)NCC4=CC=CO4.Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EB040>
3356,3356,CC1=CC(=NC(=N1)NC(=NCCC2=CNC3=CC=CC=C32)NC(=O)C(C)(C)C)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EB0A0>
3357,3357,CC1=CC(=C(C=C1)NC2=NC(=NC(=N2)N)CCl)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EB100>
3358,3358,CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5COC(O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EB160>
3359,3359,CC1=CC=C(C=C1)C2=C[N+](=C3N2CCC3)CC4=CC=C(C=C4)Cl.[Cl-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EB1C0>
3360,3360,CN1C=CC=C1/C=C\2/C(=O)N(C(=S)S2)NC3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EB220>
3361,3361,CC(C)(C)C1=NC2=C(C=NN2C(=C1)NCCCN(C)C)C3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EB280>
3362,3362,CCC1=C(N2C(=C(C(=N2)C)C3=CC=CC=C3)N=C1C)NC4=CC=C(C=C4)NC(=O)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EB2E0>
3363,3363,CCCC1=NC2=C(C(=NN2C(=C1)NCC3=CC=CC=N3)C)C4=CC=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EB340>
3364,3364,CC1=NN2C(=CC(=NC2=C1C3=CC=CC=C3)C(C)C)NC4=CC=C(C=C4)NC(=O)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EB3A0>
3365,3365,CC1=CC2=C(C=C1)OC(=O)C=C2CN3CCN(CC3)C/C=C/C4=CC=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EB400>
3366,3366,C1=CC=C(C=C1)OC2=NC(=NC3=CC=CC=C32)C4=CC=CC=N4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EB460>
3367,3367,COC1=CC(=CC=C1)OC2=NC(=NC3=CC=CC=C32)C4=CC=NC=C4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EB4C0>
3368,3368,CC1=CC=CC=C1N2C=NC3=C(C2=O)SC4=C3C5=C(CCCC5)C(=N4)N6CCOCC6,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EB520>
3369,3369,COC1=CC=C(C=C1)C2=C[N+](=C3N2CCC3)CC(=O)N4C5=CC=CC=C5SC6=CC=CC=C64.[Cl-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EB580>
3370,3370,C/C(=N\NC1=NN2C=NN=C2C=C1)/C3=CC=CC=N3,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EB5E0>
3371,3371,CN(C)CCCN1C2=C(C3=C(S2)CCCCC3)C(=O)N(C1=O)CCC4=CC=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EB640>
3372,3372,CN(C)CCNC1=NC2=C(C3=C(S2)CCCCC3)C(=O)N1CCC4=CC=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EB6A0>
3373,3373,CC1=C(N=C(N1)N=NC2=CC=CC=C2)N=NC3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EB700>
3374,3374,CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC=C(C=C6)N,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EB760>
3375,3375,CC1=CC(=C(C=C1C2(C3=CC=CC=C3C(=O)O2)C4=CC(=C(C=C4C)O)C(C)C)C(C)C)O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EB7C0>
3376,3376,CN(C)C1=CC2=C(C=C1)N(C3=C(S2)C=C(C=C3)N(C)C)C(=O)C4=CC=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EB820>
3377,3377,CC1=CC2=C(C=C1N)SC3=CC(=[N+](C)C)C=CC3=N2.Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EB880>
3378,3378,C1=CC=C(C=C1)/C=C/C=C2C(=C(C(=C2Cl)Cl)Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EB8E0>
3379,3379,CC1=CC(=C(C=C1O)C2=C(C=C(C(=C2)O)C)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EB940>
3380,3380,C1=CC2=C(C=CC(=C2N=C1)O)C=O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EB9A0>
3381,3381,C1=CC=C2C(=C1)C(=O)C(=C(C2=O)Cl)NC3=CC4=C(C=C3)C=NN4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EBA00>
3382,3382,CC1CC2C3C=C(C4=CC5=C(C[C@@]4(C3C(C[C@@]2([C@]1(C(=O)C)O)C)O)C)C=NN5C6=CC=CC=C6)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EBA60>
3383,3383,C1=CC(=CC=C1/C=C/C2=CC=NC=C2)[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EBAC0>
3384,3384,C1=CC=C2C(=C1)C=CC(=C2N=NC3=NC=CS3)O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EBB20>
3385,3385,CC1=CC(=C(C=C1)C)N2C(=CSC2=NC(=O)C3=CC=CC=C3F)C4=CC=C(C=C4)Br,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EBB80>
3386,3386,C1=CC(=CC=C1SC(=S)SC2=CC=C(C=C2)Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EBBE0>
3387,3387,CN1CCC2=CC(=C3C4=C2C1CC5=CC=C(C=C5)OC6=C(C=CC(=C6)CC7C8=CC(=C(O3)C=C8CCN7)O4)OC)OC,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EBC40>
3388,3388,CCCC1=CC(=O)OC2=C1C3=C(C=CC(O3)(C)C)C4=C2C(C(C(O4)C)C)O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EBCA0>
3389,3389,CC1(CC(CC(N1)(C)C)NC2=CC=C(C=C2)NC3=CC=CC=C3)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EBD00>
3390,3390,C1=CC(=CC=C1N=NC2=C(C=C(C=C2)O)O)Br,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EBD60>
3391,3391,C1=CC(=CC(=C1)NC(=O)OC2=C3C(=C(C=C2)Cl)C=CC=N3)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EBDC0>
3392,3392,CC(C)(C)C1=CC(=C(C=C1)OCCOC2=C(C=C(C=C2)C(C)(C)C)NC=O)NC=O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EBE20>
3393,3393,CN1CCC(=C(C2=CC=C(C=C2)Cl)C3=CC=CC=N3)CC1.C(=C\C(=O)[O-])\C(=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EBE80>
3394,3394,C1=C(OC(=C1)[N+](=O)[O-])/C=[N+](/CCO)\[O-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EBEE0>
3395,3395,CCN(CC)CC1=CC2=C(C=C1OC)C3=CN=C4C=C(C=CC4=C3N2)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EBF40>
3396,3396,C1CCN(C1)CCN2C(=O)C3=CC=CC4=CC(=CC(=C43)C2=O)N,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EBFA0>
3397,3397,C1CCNC(C1)C(C2=CC(=NC(=C2)C(F)(F)F)C3=CC=C(C=C3)C(F)(F)F)O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EC040>
3398,3398,CN1CCC2=CC=CC=C2C1CC3=CC=CC=C3NC(=O)C4=C(C5=CC=CC=C5S4)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EC0A0>
3399,3399,C1=CC=C(C=C1)CCNC2=NC(=NC3=CC=CC=C32)C4=CC=CC=N4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EC100>
3400,3400,C1=CC=C(C(=C1)/C=N/NC2=NC(=NC3=CC=CC=C32)C4=CC=CC=N4)F,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EC160>
3401,3401,C1[C@@H]([C@H]1C(=O)NNC(=S)NC(=O)C2=CC(=CC=C2)F)C3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EC1C0>
3402,3402,C1=CC=C(C=C1)C2=C(N(C3=C2C(=N)N(C=N3)CCCO)CC4=CC=CO4)C5=CC=CC=C5,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EC220>
3403,3403,C1=CC=C(C=C1)NC2=CC=CC3=C2C=CC=C3NC4=CC=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EC280>
3404,3404,CC1=CC=C(C=C1)C2=C[N+](=C3N2CCC3)CC4=CC(=CC=C4)Cl.[Br-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EC2E0>
3405,3405,CCCCC1=CC=C(C=C1)N/C(=N/C2=NC(=CC(=N2)C)C)/N,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EC340>
3406,3406,CC1=NN2C(=CC(=NC2=C1C3=CC=CC=C3)C(C)(C)C)N4CCN(CC4)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EC3A0>
3407,3407,C1=CC(=CC=C1C#N)NC(=O)NC2=CC=C(C=C2)OC3=CC=C(C=C3)NC(=O)NC4=CC=C(C=C4)C#N,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EC400>
3408,3408,CC1=C2C=CN=CC2=C(C3=C1NC4=C3C=C(C=C4)OC)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EC460>
3409,3409,C1=C(OC(=C1)[N+](=O)[O-])/C=N\NC(=O)C2=CC(=CN=C2)Br,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EC4C0>
3410,3410,C1=CC=C2C(=C1)C=CC=C2NC3=NC(=NC(=N3)N)CCl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EC520>
3411,3411,C1=CC=C(C=C1)C(C(=O)N/N=C/C2=CC=C(O2)[N+](=O)[O-])O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EC580>
3412,3412,CC1=CC(=NC(=N1)NCC2=CC=CC=C2)NC3=CC=C(C=C3)OC,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EC5E0>
3413,3413,C1=CC(=CC=C1NC(=O)NC2=CC=C(C=C2)OC3=CC=C(C=C3)NC(=O)NC4=CC=C(C=C4)[N+](=O)[O-])[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EC640>
3414,3414,C1CC2(CCC13NC4=CC=CC5=C4C(=CC=C5)N3)NC6=CC=CC7=C6C(=CC=C7)N2,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EC6A0>
3415,3415,CC1=CC(=CC=C1)NC2=NC(=NC(=N2)N)CCl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EC700>
3416,3416,C1=CC(=C(C=C1Cl)C(=O)/C=C/C2=CC=NC=C2)O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EC760>
3417,3417,CC(C)(CN=CC1=C(NC2=CC=CC=C21)O)CN(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EC7C0>
3418,3418,CC1=CC(=O)N2C(=N1)C=C(N2)C3=CC=C(C=C3)C(C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EC820>
3419,3419,CCN(CC)C1=CC(=C(C=C1)/C=N/NC(=O)C2=CC=CO2)O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EC880>
3420,3420,CCO.C1=CC=C2C=C(C=CC2=C1)SC3=CC4=C(C=C3)N=C(N=C4N)N,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EC8E0>
3421,3421,CC1=CC=C(C=C1)N2C3=[N+](CCCCC3)C=C2C4=CC=C(C=C4)OC.[Br-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EC940>
3422,3422,C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)N.O.Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7EC9A0>
3423,3423,CCC1C(=O)N(C2=C(O1)C=CC(=C2)C)CC(=O)N(CC3=CN=CC=C3)CC4=CC=C(O4)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ECA00>
3424,3424,C1CCN(CC1)S(=O)(=O)C2=CC3=C(C=C2)C4=C(C3=NO)C=C(C=C4)S(=O)(=O)N5CCCCC5,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ECA60>
3425,3425,C1COCCN1CCCN(C2=NC(=CS2)C3=CC=C(C=C3)Cl)C(=O)C4=CC=CO4.Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ECAC0>
3426,3426,CCC(C)(C)N1C(=NN=N1)C(C2=CC3=C(C=C(C=C3)OC)NC2=O)N4CCC5=CC=CC=C5C4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ECB20>
3427,3427,CC1=C(C=C(C=C1)Cl)N2CCN(CC2)C(C3=CC=CC=N3)C4=NN=NN4CC5=CC=C(C=C5)OC,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ECB80>
3428,3428,C1=CC=C(C(=C1)C(C(=O)NCC2=CC=CO2)N(CC3=CN=CC=C3)C(=O)CN4C5=CC=CC=C5N=N4)F,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ECBE0>
3429,3429,CN1C(=O)C2=CC=CC=C2C(=N1)C3=CC(=C(C=C3)N4CCCCC4)NC(=O)C5=CC=CO5,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ECC40>
3430,3430,COC1=CC2=C(C=C1)C=C(C(=O)N2)CN(CC3=CN=CC=C3)CC4=NN=NN4CC5=CC=CC=C5,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ECCA0>
3431,3431,C1CN(CCN1C(=O)C2=CC=CO2)C(=O)C3=CC(=NC4=C3C=C(C=C4)Br)C5=CC=NC=C5,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ECD00>
3432,3432,CCN(CC)CC[N+]1=C(C=C(C=C1C)C2=CC=C(C=C2)OCC)C3=CC=C(C=C3)OCC.[O-]Cl(=O)(=O)=O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ECD60>
3433,3433,CC1=CC=CC=C1NC2=NC(=NC(=N2)N)C3=C(C4=CC=CC=C4O3)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ECDC0>
3434,3434,CC(=O)NC1=CC2=C(C=C1)N=C(S2)NC(=O)C3=CC=C(S3)[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ECE20>
3435,3435,CC(C(=O)N(C)CC1=CC=CC=C1)N2CCN(CC2)C/C=C/C3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ECE80>
3436,3436,CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC(=C(C=C2)OC)S(=O)(=O)NC3=CC=C(C=C3)Br,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ECEE0>
3437,3437,C1CCC(CC1)CCCCN2[C@H](CN=C2N)CC3=CC=C(C=C3)O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ECF40>
3438,3438,CN(C)C=O.C1=CC(=CC(=C1)[N+](=O)[O-])COC2=NC=NC3=C2C=CC(=C3)[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ECFA0>
3439,3439,CCN(CC)S(=O)(=O)C1=CC=CC(=C1)N2C(=C(C3=CC=CC=C3C2=O)C=NC4=CC=CC=C4C(=O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ED040>
3440,3440,C1=CC(=CC=C1/C=C/C2=NC3=C(S2)C=C(C=C3)[N+](=O)[O-])OCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ED0A0>
3441,3441,C1=CC=NC(=C1)C2=CSC(=N2)NC(=O)C3=CC(=CC=C3)N4C=NN=N4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ED100>
3442,3442,C1=CC=C(C(=C1)C(C2=C(C3=C(C=CC=N3)C=C2)O)NC4=NC=CS4)O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ED160>
3443,3443,C1=CC=C2C(=C1)C(=O)C(=C(C2=O)Cl)NC3=CC=C(C=C3)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ED1C0>
3444,3444,COC(=O)C1=CC=C(O1)COC2=CC=C(C=C2)/C=N/NC(=S)N,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ED220>
3445,3445,CC(C)(C)C1=CC(=NN1)C(=O)N/N=C/C2=CC=C(S2)[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ED280>
3446,3446,C1=CC=C(C=C1)NNC(=O)C(=O)NNS(=O)(=O)C2=CC=C(C=C2)CCCl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ED2E0>
3447,3447,CCOC(=O)C1=C(NC2=C(C1C3=CC=C(O3)[N+](=O)[O-])C(=O)C4=CC=CC=C42)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ED340>
3448,3448,CC1=NN=C(NC1=O)N/N=C/C2=CC=CC=N2,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ED3A0>
3449,3449,CN1CCC2=C(C1)C(=C(C(=N2)SC(C3=CC=CC=C3)C(=O)O)C#N)C4=CC=CS4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ED400>
3450,3450,C1=CC2=C(C(=C1)C(=O)N/N=C/C3=C(C=CC(=C3)[N+](=O)[O-])O)NC=C2,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ED460>
3451,3451,CC1=CC(=NC2=C1C(=C(S2)C(=O)C3=CC=CC=C3)N)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ED4C0>
3452,3452,CC1=C(C=CC(=C1O)/C=N/NC2=NC(=NC3=CC=CC=C32)C4=CN=CC=C4)O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ED520>
3453,3453,CN1C2=CC=CC=C2C(=O)C3=C1N=C(N(C3=O)CC4=CC=CO4)C5=C(C=C(C=C5)Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ED580>
3454,3454,C1=CC(=CC(=C1)NC(=S)NNC(=S)NC2=CC=CC(=C2)C(F)(F)F)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ED5E0>
3455,3455,C1COCCN1C(=S)N=NC2=C(NC3=CC=CC=C32)O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ED640>
3456,3456,CC(C)(C)C1=CC2=C(C=C1)OCC(O2)C(=O)N/N=C/C3=CC=C(O3)[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ED6A0>
3457,3457,CC1=CC(=NN1)C(=O)N/N=C/C2=CC=C(S2)[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ED700>
3458,3458,C1COCCN1C(=S)N=NC2=C(NC3=C2C=C(C=C3)Br)O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ED760>
3459,3459,C1=CC(=CC=C1CC(=O)NC2=NC=C(S2)[N+](=O)[O-])Br,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ED7C0>
3460,3460,C1OC2=C(O1)C=C(C=C2)C3=NNC(=C3)C(=O)N/N=C/C4=CC=CC=C4O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ED820>
3461,3461,C1COCCN1S(=O)(=O)C2=CC=C(C=C2)NC(=O)CSC3=CC=CC4=C3N=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7ED880>
